row_id,actual,predicted_probability_logistic,predicted_class_logistic,predicted_probability_xgb,predicted_class_xgb,probability_difference,absolute_probability_difference,models_disagree_on_class
2220,0,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
4018,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
3414,0,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
4713,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
4867,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
2881,0,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
4762,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
1603,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
4044,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
1144,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
6123,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
2368,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
2103,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
5338,0,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
2585,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
1637,1,0.6352749555444859,1,0.6893579,1,0.05408294445551409,0.05408294445551409,False
6081,0,0.5101029434821712,1,0.56394315,1,0.053840206517828726,0.053840206517828726,False
6016,1,0.5101029434821712,1,0.56394315,1,0.053840206517828726,0.053840206517828726,False
5859,1,0.5101029434821712,1,0.56394315,1,0.053840206517828726,0.053840206517828726,False
3953,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
867,1,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
3651,1,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
2890,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
1907,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
440,1,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
3266,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
752,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
4963,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
359,1,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
1415,1,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
2041,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
4278,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
3473,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
3578,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
1078,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
2055,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
5855,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
2426,1,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
1704,0,0.2948553196833726,0,0.24204431,0,-0.05281100968337257,0.05281100968337257,False
4151,1,0.7135099406096532,1,0.76614505,1,0.05263510939034677,0.05263510939034677,False
2011,1,0.6789052724469297,1,0.73124534,1,0.0523400675530703,0.0523400675530703,False
3430,1,0.6789052724469297,1,0.73124534,1,0.0523400675530703,0.0523400675530703,False
790,1,0.6789052724469297,1,0.73124534,1,0.0523400675530703,0.0523400675530703,False
1571,1,0.6789052724469297,1,0.73124534,1,0.0523400675530703,0.0523400675530703,False
665,0,0.6559864361168679,1,0.605207,1,-0.05077943611686786,0.05077943611686786,False
5928,0,0.6559864361168679,1,0.605207,1,-0.05077943611686786,0.05077943611686786,False
1322,1,0.5278985807558041,1,0.5779713,1,0.050072719244195874,0.050072719244195874,False
5611,1,0.5278985807558041,1,0.5779713,1,0.050072719244195874,0.050072719244195874,False
2823,1,0.5278985807558041,1,0.5779713,1,0.050072719244195874,0.050072719244195874,False
4423,1,0.5278985807558041,1,0.5779713,1,0.050072719244195874,0.050072719244195874,False
5005,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
1893,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
2662,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
1142,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
2947,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
2325,1,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
2697,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
5008,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
1541,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
5306,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
3454,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
2129,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
3107,1,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
4461,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
2584,1,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
1645,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
4308,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
3051,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
2565,1,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
4509,1,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
919,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
4620,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
4628,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
5724,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
1410,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
5212,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
5491,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
3038,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
5199,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
5763,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
1635,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
1675,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
1362,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
5775,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
342,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
1897,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
4720,1,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
849,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
2727,0,0.2166938965019053,0,0.16785425,0,-0.04883964650190528,0.04883964650190528,False
6004,0,0.9517872357083078,1,0.90334624,1,-0.048440995708307844,0.048440995708307844,False
4685,1,0.778046615903012,1,0.730686,1,-0.047360615903012104,0.047360615903012104,False
5857,0,0.2609867787969186,0,0.30818713,0,0.04720035120308136,0.04720035120308136,False
2150,0,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
480,0,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
5122,0,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
649,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
2648,0,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
3908,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
799,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
3938,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
2492,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
1539,0,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
4653,0,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
2109,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
3231,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
96,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
2564,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
5347,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
2607,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
16,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
5062,1,0.5625305804131113,1,0.6086158,1,0.046085219586888715,0.046085219586888715,False
3072,0,0.5096258435951663,1,0.5543242,1,0.04469835640483377,0.04469835640483377,False
4368,0,0.5096258435951663,1,0.5543242,1,0.04469835640483377,0.04469835640483377,False
5112,1,0.5096258435951663,1,0.5543242,1,0.04469835640483377,0.04469835640483377,False
2972,0,0.5096258435951663,1,0.5543242,1,0.04469835640483377,0.04469835640483377,False
2503,0,0.9320142150928242,1,0.88814074,1,-0.04387347509282424,0.04387347509282424,False
1320,1,0.9320142150928242,1,0.88814074,1,-0.04387347509282424,0.04387347509282424,False
4141,0,0.7881154028186959,1,0.74433106,1,-0.04378434281869581,0.04378434281869581,False
3400,1,0.7881154028186959,1,0.74433106,1,-0.04378434281869581,0.04378434281869581,False
3755,1,0.7881154028186959,1,0.74433106,1,-0.04378434281869581,0.04378434281869581,False
286,1,0.7881154028186959,1,0.74433106,1,-0.04378434281869581,0.04378434281869581,False
1900,1,0.3036821495833687,0,0.34738106,0,0.04369891041663132,0.04369891041663132,False
3428,0,0.3036821495833687,0,0.34738106,0,0.04369891041663132,0.04369891041663132,False
5915,1,0.3036821495833687,0,0.34738106,0,0.04369891041663132,0.04369891041663132,False
2557,0,0.3036821495833687,0,0.34738106,0,0.04369891041663132,0.04369891041663132,False
1111,0,0.3831997740958463,0,0.42596424,0,0.04276446590415367,0.04276446590415367,False
2749,1,0.5846722773591856,1,0.6273569,1,0.04268462264081441,0.04268462264081441,False
2367,1,0.5846722773591856,1,0.6273569,1,0.04268462264081441,0.04268462264081441,False
5844,1,0.8881807332504541,1,0.8455517,1,-0.042629033250454085,0.042629033250454085,False
4428,1,0.8881807332504541,1,0.8455517,1,-0.042629033250454085,0.042629033250454085,False
3551,1,0.4948062963310148,0,0.53700817,1,0.0422018736689852,0.0422018736689852,True
5418,1,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
2465,0,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
3010,0,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
4093,1,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
2646,0,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
3382,0,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
403,0,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
1003,0,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
3491,0,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
5741,1,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
2681,0,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
1303,0,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
1239,0,0.3615962271883873,0,0.40365833,0,0.04206210281161271,0.04206210281161271,False
5737,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
3607,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
2636,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
3232,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
4627,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
5227,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
5926,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
1207,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
2008,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
44,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
4248,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
880,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
6124,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
5290,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
3641,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
4426,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
4358,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
2782,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
1996,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
1201,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
450,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
3044,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
452,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
3214,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
2056,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
4254,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
4573,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
2753,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
4204,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
1621,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
2265,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
5760,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
4016,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
751,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
2966,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
3867,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
3881,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
2288,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
4844,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
4840,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
86,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
201,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
5362,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
1591,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
1682,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
3994,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
2447,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
3759,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
5891,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
1093,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
3327,1,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
4049,0,0.4120463680250191,0,0.37221253,0,-0.03983383802501911,0.03983383802501911,False
1199,1,0.621431921438939,1,0.66096246,1,0.039530538561061035,0.039530538561061035,False
5906,1,0.621431921438939,1,0.66096246,1,0.039530538561061035,0.039530538561061035,False
3974,1,0.3366884157710653,0,0.37590092,0,0.03921250422893474,0.03921250422893474,False
714,0,0.3366884157710653,0,0.37590092,0,0.03921250422893474,0.03921250422893474,False
2745,0,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
373,0,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
6086,1,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
4004,0,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
3927,1,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
4853,0,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
3252,0,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
3041,0,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
3793,0,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
1998,0,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
3621,1,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
6102,0,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
1474,0,0.3973054738773966,0,0.43627948,0,0.03897400612260338,0.03897400612260338,False
4056,1,0.4975142229163287,0,0.5363862,1,0.03887197708367135,0.03887197708367135,True
2428,1,0.4975142229163287,0,0.5363862,1,0.03887197708367135,0.03887197708367135,True
6106,0,0.4975142229163287,0,0.5363862,1,0.03887197708367135,0.03887197708367135,True
3168,1,0.4975142229163287,0,0.5363862,1,0.03887197708367135,0.03887197708367135,True
5375,0,0.4975142229163287,0,0.5363862,1,0.03887197708367135,0.03887197708367135,True
694,1,0.4975142229163287,0,0.5363862,1,0.03887197708367135,0.03887197708367135,True
2816,0,0.2529501230710407,0,0.21575177,0,-0.03719835307104069,0.03719835307104069,False
1332,0,0.2529501230710407,0,0.21575177,0,-0.03719835307104069,0.03719835307104069,False
2080,0,0.2529501230710407,0,0.21575177,0,-0.03719835307104069,0.03719835307104069,False
5785,0,0.2529501230710407,0,0.21575177,0,-0.03719835307104069,0.03719835307104069,False
4571,1,0.2529501230710407,0,0.21575177,0,-0.03719835307104069,0.03719835307104069,False
1245,0,0.2529501230710407,0,0.21575177,0,-0.03719835307104069,0.03719835307104069,False
6099,1,0.2529501230710407,0,0.21575177,0,-0.03719835307104069,0.03719835307104069,False
5993,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
5070,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
4735,1,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
103,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
5632,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
3115,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
1440,1,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
3204,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
1014,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
1715,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
2243,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
2496,1,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
2340,1,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
3765,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
1157,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
3727,0,0.3620370584475973,0,0.32486385,0,-0.037173208447597306,0.037173208447597306,False
189,0,0.4449825201243728,0,0.4807386,0,0.035756079875627234,0.035756079875627234,False
4926,1,0.6095140425119235,1,0.6434233,1,0.033909257488076494,0.033909257488076494,False
5936,1,0.6095140425119235,1,0.6434233,1,0.033909257488076494,0.033909257488076494,False
2954,0,0.6095140425119235,1,0.6434233,1,0.033909257488076494,0.033909257488076494,False
5248,0,0.6095140425119235,1,0.6434233,1,0.033909257488076494,0.033909257488076494,False
3451,1,0.6095140425119235,1,0.6434233,1,0.033909257488076494,0.033909257488076494,False
4404,1,0.6095140425119235,1,0.6434233,1,0.033909257488076494,0.033909257488076494,False
1264,1,0.6095140425119235,1,0.6434233,1,0.033909257488076494,0.033909257488076494,False
2296,1,0.6095140425119235,1,0.6434233,1,0.033909257488076494,0.033909257488076494,False
2349,1,0.6095140425119235,1,0.6434233,1,0.033909257488076494,0.033909257488076494,False
5704,1,0.9281602018435416,1,0.8944696,1,-0.03369060184354167,0.03369060184354167,False
1442,1,0.9217461409734186,1,0.88814074,1,-0.033605400973418575,0.033605400973418575,False
1531,1,0.9217461409734186,1,0.88814074,1,-0.033605400973418575,0.033605400973418575,False
152,1,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
3141,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
4817,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
208,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
4003,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
2569,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
5833,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
2002,1,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
4690,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
1425,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
5063,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
2094,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
4360,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
2148,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
2526,1,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
3748,0,0.2435525951926886,0,0.21146952,0,-0.032083075192688604,0.032083075192688604,False
5309,1,0.7412011396778109,1,0.70915,1,-0.032051139677810925,0.032051139677810925,False
951,1,0.7412011396778109,1,0.70915,1,-0.032051139677810925,0.032051139677810925,False
1894,1,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
5816,1,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
4502,1,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
2590,1,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
2845,1,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
4788,1,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
5222,1,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
5233,1,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
1457,0,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
2290,0,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
387,1,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
3746,1,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
2173,1,0.7330450631148275,1,0.7646408,1,0.031595736885172476,0.031595736885172476,False
5286,0,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
3813,0,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
2763,1,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
3086,0,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
679,0,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
5158,0,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
5093,1,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
4249,0,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
2474,0,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
76,0,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
6018,0,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
6033,0,0.3040860068246899,0,0.27506346,0,-0.02902254682468991,0.02902254682468991,False
5094,0,0.8229748099878158,1,0.8515565,1,0.028581690012184247,0.028581690012184247,False
5454,1,0.7743708388434728,1,0.8014026,1,0.027031761156527168,0.027031761156527168,False
4781,0,0.4252130149099434,0,0.4521176,0,0.02690458509005661,0.02690458509005661,False
277,0,0.4252130149099434,0,0.4521176,0,0.02690458509005661,0.02690458509005661,False
1122,0,0.4252130149099434,0,0.4521176,0,0.02690458509005661,0.02690458509005661,False
6010,0,0.4252130149099434,0,0.4521176,0,0.02690458509005661,0.02690458509005661,False
2863,0,0.4252130149099434,0,0.4521176,0,0.02690458509005661,0.02690458509005661,False
3545,1,0.5948560826257822,1,0.56814444,1,-0.026711642625782184,0.026711642625782184,False
4602,1,0.4822234888282414,0,0.50892675,1,0.026703261171758585,0.026703261171758585,True
3928,0,0.4822234888282414,0,0.50892675,1,0.026703261171758585,0.026703261171758585,True
160,1,0.4822234888282414,0,0.50892675,1,0.026703261171758585,0.026703261171758585,True
4357,1,0.4822234888282414,0,0.50892675,1,0.026703261171758585,0.026703261171758585,True
4132,0,0.4822234888282414,0,0.50892675,1,0.026703261171758585,0.026703261171758585,True
4665,1,0.8629615982035872,1,0.8379342,1,-0.025027398203587237,0.025027398203587237,False
6129,0,0.2068002863982732,0,0.18186648,0,-0.024933806398273195,0.024933806398273195,False
