row_id,Two_yr_Recidivism,Number_of_Priors,Age_Above_FourtyFive,Age_Below_TwentyFive,African_American,Asian,Hispanic,Native_American,Other,Female,Misdemeanor
1149,1,1,0,1,1,0,0,0,0,0,1
1150,0,0,0,0,1,0,0,0,0,0,0
1151,0,0,0,1,1,0,0,0,0,1,1
1152,0,0,0,0,0,0,0,0,0,1,1
1153,0,1,0,0,1,0,0,0,0,0,1
1154,0,0,1,0,0,0,0,0,0,0,0
1155,1,17,1,0,0,0,0,0,0,0,0
1156,0,0,1,0,0,0,0,0,0,1,1
1157,0,1,0,0,1,0,0,0,0,1,0
1158,0,0,0,0,0,0,0,0,0,0,1
1159,1,10,0,0,0,0,0,0,0,0,0
1160,1,2,0,0,1,0,0,0,0,0,0
1161,0,1,1,0,0,0,1,0,0,0,0
1162,1,0,0,1,1,0,0,0,0,0,0
1163,0,0,0,1,0,0,1,0,0,0,0
1164,0,0,0,0,0,0,0,0,0,0,0
1165,0,3,0,1,1,0,0,0,0,0,0
1166,0,0,0,0,1,0,0,0,0,0,1
1167,1,2,0,1,1,0,0,0,0,0,0
1168,0,0,0,0,0,0,0,0,0,0,1
1169,0,2,0,0,1,0,0,0,0,0,0
1170,0,4,0,0,1,0,0,0,0,1,0
1171,1,1,0,0,0,0,0,0,0,0,1
1172,0,7,0,0,0,0,0,0,0,0,1
1173,1,3,0,0,1,0,0,0,0,0,0
1174,0,0,0,1,1,0,0,0,0,0,0
1175,1,2,1,0,0,0,0,0,0,0,1
1176,0,0,0,0,1,0,0,0,0,0,0
1177,1,4,1,0,0,0,0,0,1,0,0
1178,1,5,0,1,0,0,0,0,1,0,0
1179,0,1,0,1,1,0,0,0,0,0,1
1180,1,19,0,0,1,0,0,0,0,0,0
1181,0,1,1,0,0,0,0,0,0,1,0
1182,1,0,0,0,0,0,0,0,0,0,0
1183,1,0,0,0,0,0,0,0,0,1,0
1184,0,0,0,0,1,0,0,0,0,0,0
1185,1,14,0,0,1,0,0,0,0,1,0
1186,1,0,0,0,1,0,0,0,0,0,0
1187,1,3,0,0,1,0,0,0,0,0,0
1188,1,2,0,0,0,0,0,0,0,0,1
1189,0,2,0,0,1,0,0,0,0,1,0
1190,1,3,0,1,1,0,0,0,0,0,0
1191,0,0,0,1,0,0,0,0,1,0,0
1192,1,1,1,0,0,0,0,0,0,0,0
1193,1,1,0,1,1,0,0,0,0,1,1
1194,0,2,1,0,0,0,0,0,0,0,1
1195,0,0,0,0,0,0,0,0,0,0,1
1196,0,0,0,0,1,0,0,0,0,1,1
1197,0,0,0,0,0,0,0,0,0,0,0
1198,1,0,1,0,1,0,0,0,0,0,1
1199,1,8,0,0,1,0,0,0,0,1,0
1200,0,0,0,0,0,0,1,0,0,0,1
1201,0,1,0,0,0,0,0,0,0,0,0
1202,0,1,0,1,1,0,0,0,0,0,0
1203,0,1,0,1,1,0,0,0,0,0,0
1204,1,1,0,0,0,0,0,0,0,0,1
1205,1,3,0,0,1,0,0,0,0,0,0
1206,0,9,1,0,1,0,0,0,0,0,1
1207,1,1,0,0,0,0,0,0,1,0,0
1208,1,20,0,0,1,0,0,0,0,0,0
1209,1,1,0,0,1,0,0,0,0,1,0
1210,0,0,0,0,1,0,0,0,0,0,1
1211,1,5,0,1,0,0,0,0,0,0,1
1212,1,1,0,0,0,0,0,0,0,0,0
1213,1,0,0,1,1,0,0,0,0,0,1
1214,1,6,0,0,0,0,0,0,0,1,0
1215,0,2,0,0,1,0,0,0,0,1,1
1216,1,8,0,0,1,0,0,0,0,0,0
1217,0,4,1,0,1,0,0,0,0,0,1
1218,0,1,1,0,0,0,0,0,0,0,0
1219,0,2,1,0,0,0,0,0,0,1,0
1220,0,0,0,1,1,0,0,0,0,1,1
1221,0,2,0,0,1,0,0,0,0,0,1
1222,1,9,1,0,1,0,0,0,0,0,0
1223,1,2,0,0,1,0,0,0,0,0,0
1224,1,3,0,0,0,0,1,0,0,0,0
1225,1,5,0,1,1,0,0,0,0,0,0
1226,1,3,0,1,1,0,0,0,0,0,0
1227,0,2,0,0,1,0,0,0,0,0,0
1228,0,3,0,0,0,0,0,0,0,0,0
1229,0,1,0,0,1,0,0,0,0,1,1
1230,1,15,1,0,1,0,0,0,0,0,1
1231,1,3,1,0,0,0,0,0,0,0,1
1232,0,3,1,0,1,0,0,0,0,0,1
1233,0,2,1,0,0,0,0,0,1,0,0
1234,0,1,0,1,0,0,0,0,0,1,0
1235,1,2,0,0,0,0,0,0,0,0,1
1236,1,3,0,1,1,0,0,0,0,0,0
1237,1,12,0,1,1,0,0,0,0,0,1
1238,1,3,0,1,0,0,0,0,0,0,0
1239,0,3,1,0,0,0,1,0,0,0,0
1240,0,6,0,0,0,0,0,0,0,0,0
1241,1,4,0,0,1,0,0,0,0,0,0
1242,0,4,0,1,1,0,0,0,0,0,0
1243,0,7,0,0,0,0,0,0,0,1,1
1244,1,5,0,0,1,0,0,0,0,0,0
1245,0,1,1,0,0,0,0,0,0,1,0
1246,0,1,0,1,1,0,0,0,0,0,0
1247,1,6,0,0,1,0,0,0,0,0,0
1248,0,1,0,1,1,0,0,0,0,1,0
1249,1,15,0,0,1,0,0,0,0,0,0
1250,0,1,0,0,0,0,0,0,1,0,1
1251,0,0,1,0,0,0,0,0,0,0,0
1252,1,0,0,1,0,0,0,0,0,1,0
1253,0,5,0,0,1,0,0,0,0,0,0
1254,0,1,1,0,1,0,0,0,0,1,0
1255,1,0,0,1,1,0,0,0,0,0,1
1256,0,2,0,0,0,0,0,1,0,0,0
1257,0,5,0,0,0,0,0,0,0,1,0
1258,1,14,1,0,0,0,0,0,0,0,1
1259,0,6,0,0,0,0,0,0,1,0,1
1260,1,5,0,0,0,0,0,0,0,0,1
1261,1,0,1,0,0,0,0,0,0,0,1
1262,0,2,0,0,1,0,0,0,0,0,1
1263,1,0,0,0,0,0,1,0,0,0,1
1264,1,8,0,0,1,0,0,0,0,0,1
1265,0,0,0,0,0,0,0,0,0,0,1
1266,0,7,0,0,1,0,0,0,0,0,0
1267,0,2,0,0,0,0,1,0,0,0,1
1268,1,12,0,0,1,0,0,0,0,0,1
1269,1,3,0,1,0,0,0,0,0,1,1
1270,1,1,0,0,1,0,0,0,0,0,0
1271,0,1,1,0,0,0,0,0,0,0,1
1272,0,0,0,0,0,0,0,0,0,0,0
1273,0,0,0,0,0,0,0,0,0,0,0
1274,0,0,0,1,0,0,0,0,0,0,0
1275,1,5,0,1,0,0,0,0,0,0,0
1276,1,4,0,0,0,0,0,0,0,0,0
1277,1,13,1,0,0,0,0,0,0,0,0
1278,0,0,0,0,0,0,0,0,0,1,1
1279,0,1,1,0,0,0,0,0,0,0,1
1280,0,11,1,0,0,0,0,0,0,0,1
1281,1,0,0,1,0,0,1,0,0,1,0
1282,0,3,0,0,1,0,0,0,0,0,0
1283,1,2,0,0,0,0,0,0,1,0,0
1284,0,0,1,0,0,0,0,0,0,0,1
1285,1,6,0,0,1,0,0,0,0,0,0
1286,1,0,0,1,0,0,0,0,0,0,0
1287,1,0,0,1,1,0,0,0,0,1,0
1288,1,7,0,0,1,0,0,0,0,0,1
1289,0,15,0,0,1,0,0,0,0,0,0
1290,1,0,0,1,0,0,1,0,0,0,1
1291,0,12,0,0,1,0,0,0,0,0,0
1292,1,14,1,0,1,0,0,0,0,0,0
1293,0,0,0,1,0,1,0,0,0,0,1
1294,1,14,0,0,1,0,0,0,0,0,0
1295,0,0,1,0,0,0,0,0,0,0,0
1296,1,1,0,0,0,0,1,0,0,0,0
1297,1,4,0,0,1,0,0,0,0,0,0
1298,1,2,0,1,1,0,0,0,0,0,0
1299,0,0,1,0,0,0,1,0,0,0,1
1300,0,11,0,0,1,0,0,0,0,1,0
1301,0,3,1,0,0,0,0,0,0,0,0
1302,1,2,0,1,1,0,0,0,0,1,1
1303,0,3,1,0,1,0,0,0,0,0,0
1304,1,7,0,0,1,0,0,0,0,0,1
1305,0,0,1,0,1,0,0,0,0,0,1
1306,0,0,1,0,0,0,0,0,0,0,1
1307,1,0,0,1,1,0,0,0,0,0,0
1308,1,0,0,1,1,0,0,0,0,0,1
1309,1,6,1,0,0,0,0,0,0,0,0
1310,1,2,1,0,0,0,0,0,0,1,1
1311,0,5,0,0,0,0,0,0,0,0,0
1312,0,1,1,0,0,0,0,0,0,0,0
1313,0,0,0,0,0,0,1,0,0,0,1
1314,0,0,0,0,1,0,0,0,0,1,1
1315,0,2,0,0,0,0,0,0,0,0,1
1316,0,0,1,0,1,0,0,0,0,0,0
1317,0,0,0,1,1,0,0,0,0,0,1
1318,1,14,0,0,1,0,0,0,0,0,0
1319,1,1,1,0,0,0,1,0,0,0,0
1320,1,24,1,0,1,0,0,0,0,0,0
1321,0,0,0,0,0,0,0,0,1,0,0
1322,1,2,0,1,1,0,0,0,0,1,0
1323,1,0,0,0,1,0,0,0,0,0,1
1324,1,0,0,1,0,0,0,0,0,0,0
1325,0,0,0,0,0,0,0,0,1,0,0
1326,0,3,0,0,1,0,0,0,0,0,1
1327,1,15,0,0,1,0,0,0,0,0,0
1328,1,10,0,0,1,0,0,0,0,0,0
1329,0,0,0,1,1,0,0,0,0,0,0
1330,1,2,0,0,0,0,0,0,0,0,0
1331,0,0,1,0,0,0,0,0,0,1,1
1332,0,1,1,0,0,0,0,0,0,1,0
1333,1,2,0,0,0,0,1,0,0,0,1
1334,0,11,0,0,1,0,0,0,0,0,0
1335,0,2,0,0,1,0,0,0,0,0,1
1336,1,15,1,0,1,0,0,0,0,0,0
1337,0,0,0,1,1,0,0,0,0,1,0
1338,0,1,1,0,1,0,0,0,0,1,0
1339,1,0,0,1,0,0,1,0,0,0,0
1340,0,1,1,0,0,0,0,0,0,1,1
1341,0,2,0,0,0,0,1,0,0,1,1
1342,0,6,0,0,1,0,0,0,0,1,0
1343,0,6,0,0,0,0,0,0,0,0,0
1344,0,1,1,0,0,0,1,0,0,0,1
1345,0,0,1,0,0,0,0,0,0,0,0
1346,1,0,0,0,0,0,0,0,0,0,1
1347,0,1,0,0,1,0,0,0,0,0,0
1348,1,11,0,0,0,0,0,0,0,0,0
1349,1,9,0,0,1,0,0,0,0,0,0
1350,0,1,0,0,0,0,0,0,0,0,0
1351,1,8,1,0,1,0,0,0,0,0,0
1352,0,0,0,1,0,0,0,0,0,1,0
1353,0,0,0,0,1,0,0,0,0,0,0
1354,0,0,1,0,0,1,0,0,0,0,1
1355,0,0,0,0,0,0,0,0,1,0,0
1356,1,8,0,1,1,0,0,0,0,0,0
1357,0,3,0,0,0,0,0,0,1,0,0
1358,0,2,1,0,1,0,0,0,0,0,1
1359,1,5,0,0,1,0,0,0,0,0,0
1360,1,0,0,1,0,0,0,0,0,0,0
1361,1,0,0,1,1,0,0,0,0,0,0
1362,0,0,1,0,0,0,0,0,0,0,1
1363,1,5,1,0,0,0,0,0,0,1,1
1364,0,1,0,0,0,0,0,0,1,0,0
1365,0,9,0,0,0,0,0,0,0,0,0
1366,0,0,0,0,0,0,0,0,1,0,1
1367,0,0,0,0,1,0,0,0,0,0,0
1368,1,3,1,0,0,0,0,0,0,0,0
1369,0,12,1,0,1,0,0,0,0,0,0
1370,0,2,0,0,1,0,0,0,0,0,0
1371,0,6,0,0,1,0,0,0,0,0,0
1372,1,8,1,0,1,0,0,0,0,0,0
1373,0,1,1,0,0,0,0,0,1,0,0
1374,1,13,0,0,1,0,0,0,0,0,0
1375,1,9,0,0,0,0,0,0,0,0,0
1376,0,0,0,0,1,0,0,0,0,0,0
1377,1,8,0,0,1,0,0,0,0,0,1
1378,0,1,0,0,1,0,0,0,0,0,0
1379,0,0,0,0,1,0,0,0,0,0,1
1380,0,0,1,0,0,0,0,0,0,0,1
1381,0,2,0,0,1,0,0,0,0,1,0
1382,0,7,0,0,0,0,0,0,0,1,1
1383,1,1,0,0,1,0,0,0,0,0,0
1384,1,0,1,0,0,0,0,0,0,1,1
1385,0,0,0,1,0,0,1,0,0,0,0
1386,1,8,0,0,1,0,0,0,0,0,0
1387,1,6,0,0,0,0,0,0,0,1,0
1388,1,2,0,1,1,0,0,0,0,1,0
1389,0,0,0,1,0,0,0,0,0,0,0
1390,0,2,1,0,0,0,0,0,1,0,0
1391,0,2,1,0,0,0,0,0,0,0,1
1392,1,3,1,0,0,0,0,0,0,0,0
1393,0,0,0,1,1,0,0,0,0,0,0
1394,0,0,1,0,0,0,1,0,0,0,0
1395,1,7,0,0,1,0,0,0,0,1,0
1396,1,0,0,1,0,0,0,0,0,0,1
1397,0,5,0,0,1,0,0,0,0,0,1
1398,1,1,0,1,1,0,0,0,0,0,0
1399,0,2,0,0,0,0,1,0,0,0,1
1400,1,21,0,0,1,0,0,0,0,0,0
1401,1,13,0,1,1,0,0,0,0,0,0
1402,1,23,0,0,1,0,0,0,0,0,0
1403,0,11,0,0,1,0,0,0,0,0,0
1404,0,1,0,1,1,0,0,0,0,0,0
1405,1,24,0,0,1,0,0,0,0,0,0
1406,0,1,0,1,1,0,0,0,0,1,0
1407,0,19,1,0,1,0,0,0,0,0,0
1408,0,0,0,1,0,0,0,0,1,0,1
1409,0,0,0,0,0,0,0,0,0,0,0
1410,0,0,1,0,0,0,0,0,0,0,1
1411,1,0,0,0,1,0,0,0,0,0,1
1412,1,0,0,1,1,0,0,0,0,0,0
1413,0,6,0,0,1,0,0,0,0,0,1
1414,1,0,0,1,0,0,0,0,0,0,1
1415,1,1,1,0,0,0,0,0,0,0,0
1416,0,27,1,0,1,0,0,0,0,0,1
1417,0,0,0,0,1,0,0,0,0,1,1
1418,0,1,1,0,0,0,0,0,0,0,1
1419,0,0,0,1,0,0,0,0,0,0,0
1420,0,1,1,0,0,0,0,0,0,0,0
1421,0,24,0,0,1,0,0,0,0,0,0
1422,1,13,0,0,0,0,0,0,0,0,0
1423,0,0,1,0,1,0,0,0,0,0,0
1424,1,1,0,0,1,0,0,0,0,0,0
1425,0,1,1,0,1,0,0,0,0,0,1
1426,0,8,1,0,0,0,0,0,0,1,0
1427,0,0,0,1,1,0,0,0,0,0,0
1428,1,0,0,1,0,0,0,0,0,0,0
1429,1,2,0,0,0,0,0,0,0,1,0
1430,0,7,0,0,0,0,1,0,0,0,1
1431,1,3,0,0,0,0,0,0,1,0,1
1432,0,2,0,0,1,0,0,0,0,0,1
1433,0,1,0,0,0,0,0,0,0,0,1
1434,1,14,1,0,1,0,0,0,0,0,0
1435,0,0,0,0,0,0,0,0,0,0,1
1436,1,4,0,1,1,0,0,0,0,0,0
1437,1,2,0,0,1,0,0,0,0,1,0
1438,1,4,0,0,0,0,0,0,0,1,0
1439,0,2,0,1,0,0,0,0,0,0,0
1440,1,1,0,0,0,0,0,0,0,1,0
1441,1,1,0,1,0,0,0,0,0,0,0
1442,1,23,1,0,0,0,0,0,1,0,0
1443,0,0,0,0,1,0,0,0,0,1,1
1444,0,1,1,0,0,0,0,0,0,0,0
1445,0,4,0,0,0,0,0,0,0,1,0
1446,0,3,0,1,1,0,0,0,0,0,0
1447,0,1,0,0,0,0,0,0,0,0,0
1448,0,3,0,0,0,0,1,0,0,0,0
1449,0,5,0,0,0,0,1,0,0,1,0
1450,1,3,0,1,1,0,0,0,0,0,1
1451,1,0,0,0,0,0,0,0,0,0,1
1452,0,3,0,0,1,0,0,0,0,1,0
1453,0,1,1,0,1,0,0,0,0,0,0
1454,0,0,1,0,0,0,1,0,0,1,1
1455,0,6,1,0,1,0,0,0,0,0,0
1456,1,7,0,0,1,0,0,0,0,0,0
1457,0,10,0,0,1,0,0,0,0,0,0
1458,0,0,1,0,0,0,0,0,0,1,1
1459,1,0,0,0,1,0,0,0,0,0,1
1460,0,9,0,0,1,0,0,0,0,0,0
1461,0,1,1,0,1,0,0,0,0,0,0
1462,0,1,0,0,1,0,0,0,0,1,1
1463,0,0,1,0,0,0,0,0,0,0,0
1464,0,6,0,0,0,0,0,0,0,0,0
1465,0,0,1,0,1,0,0,0,0,0,0
1466,0,2,0,1,0,0,1,0,0,0,0
1467,1,27,0,0,1,0,0,0,0,0,0
1468,0,3,0,0,1,0,0,0,0,0,0
1469,1,7,0,0,1,0,0,0,0,0,1
1470,1,1,0,0,0,0,0,0,0,0,0
1471,0,8,0,0,1,0,0,0,0,0,0
1472,1,0,1,0,1,0,0,0,0,0,0
1473,0,8,0,0,1,0,0,0,0,0,0
1474,0,4,1,0,0,0,0,0,0,0,0
1475,1,15,1,0,1,0,0,0,0,0,0
1476,1,7,0,0,0,0,0,0,0,0,0
1477,1,7,0,0,0,0,0,0,0,0,0
1478,0,0,0,1,0,0,0,0,0,0,1
1479,0,0,0,0,1,0,0,0,0,0,1
1480,0,0,0,0,0,0,0,0,1,0,1
1481,0,1,0,1,0,0,1,0,0,0,0
1482,0,0,0,0,0,0,0,0,0,0,0
1483,1,1,0,0,0,0,0,0,0,0,1
1484,0,1,1,0,0,0,0,0,0,0,0
1485,0,0,0,0,1,0,0,0,0,1,0
1486,0,4,1,0,1,0,0,0,0,0,1
1487,0,3,0,0,1,0,0,0,0,0,1
1488,0,0,0,1,1,0,0,0,0,0,0
1489,0,1,1,0,0,0,0,0,0,0,0
1490,0,2,0,0,0,0,0,0,0,0,0
1491,1,0,0,0,1,0,0,0,0,0,0
1492,0,0,0,1,0,0,0,0,0,0,0
1493,0,3,0,0,0,0,0,0,0,1,0
1494,1,7,0,0,1,0,0,0,0,0,0
1495,1,5,0,0,1,0,0,0,0,0,0
1496,0,1,0,1,1,0,0,0,0,0,0
1497,1,2,0,0,0,0,0,0,0,0,0
1498,0,2,0,1,0,0,0,0,0,0,0
1499,0,0,0,1,1,0,0,0,0,0,1
1500,0,0,0,0,0,0,0,0,0,1,1
1501,0,0,0,0,1,0,0,0,0,0,0
1502,0,1,0,0,1,0,0,0,0,0,0
1503,0,1,0,0,1,0,0,0,0,0,0
1504,0,0,1,0,0,0,0,0,0,0,1
1505,0,0,0,1,1,0,0,0,0,1,0
1506,0,0,1,0,0,0,0,0,0,0,1
1507,1,3,0,0,1,0,0,0,0,0,0
1508,0,2,0,0,1,0,0,0,0,1,1
1509,1,4,1,0,0,0,0,0,0,1,0
1510,0,0,1,0,1,0,0,0,0,0,1
1511,1,3,0,0,0,0,1,0,0,0,0
1512,0,2,0,0,1,0,0,0,0,0,0
1513,1,0,1,0,0,0,0,0,0,1,0
1514,0,0,0,1,1,0,0,0,0,0,0
1515,0,3,1,0,1,0,0,0,0,0,0
1516,1,0,0,0,1,0,0,0,0,0,0
1517,0,5,0,0,1,0,0,0,0,0,1
1518,1,0,0,0,0,0,0,0,0,0,0
1519,0,4,0,0,0,0,0,0,0,0,1
1520,0,1,1,0,0,0,1,0,0,0,1
1521,1,5,0,0,0,0,0,0,0,0,0
1522,1,0,0,0,1,0,0,0,0,1,0
1523,1,1,0,1,1,0,0,0,0,0,0
1524,0,1,0,0,0,0,1,0,0,0,1
1525,1,24,0,0,0,0,0,0,1,0,0
1526,0,12,0,0,0,0,1,0,0,0,0
1527,1,4,0,0,1,0,0,0,0,0,0
1528,1,6,1,0,0,0,0,0,0,0,0
1529,0,0,0,1,0,1,0,0,0,0,1
1530,0,0,0,0,0,0,1,0,0,0,0
1531,1,23,1,0,1,0,0,0,0,0,0
1532,1,13,0,0,1,0,0,0,0,0,0
1533,1,9,0,0,1,0,0,0,0,0,0
1534,0,0,0,0,0,0,0,0,1,0,1
1535,0,0,0,0,0,0,0,0,0,0,0
1536,1,1,1,0,0,0,0,0,0,0,1
1537,0,0,0,0,0,0,0,0,0,0,1
1538,0,7,0,0,1,0,0,0,0,0,1
1539,0,5,0,0,1,0,0,0,0,0,0
1540,0,2,1,0,0,0,1,0,0,1,0
1541,0,0,1,0,0,0,0,0,0,0,1
1542,1,5,0,0,1,0,0,0,0,0,0
1543,0,0,0,0,0,0,0,0,0,1,1
1544,0,0,0,0,1,0,0,0,0,0,0
1545,0,6,0,0,0,0,0,0,0,0,1
1546,0,2,0,0,1,0,0,0,0,0,0
1547,1,3,0,1,1,0,0,0,0,0,0
1548,0,2,0,0,0,0,0,0,0,0,1
1549,0,0,0,0,1,0,0,0,0,1,1
1550,1,8,0,0,1,0,0,0,0,0,0
1551,1,2,1,0,0,0,0,0,0,0,1
1552,0,0,0,1,0,0,0,0,1,1,0
1553,0,3,0,0,0,0,0,0,0,0,1
1554,1,2,0,1,1,0,0,0,0,0,1
1555,1,14,1,0,1,0,0,0,0,1,1
1556,1,9,0,0,0,0,0,0,0,0,1
1557,0,9,0,0,0,0,0,0,0,0,1
1558,0,1,0,0,1,0,0,0,0,0,1
1559,0,0,1,0,0,0,0,0,0,0,1
1560,1,19,0,0,1,0,0,0,0,0,1
1561,0,1,0,0,1,0,0,0,0,0,0
1562,1,0,0,0,1,0,0,0,0,1,0
1563,0,0,1,0,0,0,0,0,0,0,0
1564,0,0,0,0,0,0,0,0,0,0,1
1565,0,5,0,0,1,0,0,0,0,0,1
1566,0,11,0,0,1,0,0,0,0,0,0
1567,1,4,0,0,0,0,0,0,0,0,1
1568,1,0,0,0,1,0,0,0,0,0,1
1569,0,0,0,1,1,0,0,0,0,0,1
1570,0,0,0,0,0,0,0,0,0,0,1
1571,1,10,0,0,1,0,0,0,0,0,1
1572,1,11,0,1,0,0,1,0,0,0,0
1573,0,0,0,1,1,0,0,0,0,0,0
1574,1,5,0,0,0,0,0,0,0,0,1
1575,0,1,0,0,0,0,0,0,0,0,0
1576,1,0,0,1,1,0,0,0,0,0,0
1577,0,0,1,0,0,0,0,0,0,0,1
1578,0,3,0,0,0,0,0,0,0,1,0
1579,1,9,1,0,0,0,1,0,0,0,0
1580,1,1,0,1,0,0,0,0,0,0,0
1581,1,0,0,1,1,0,0,0,0,1,1
1582,0,1,0,0,0,0,1,0,0,0,0
1583,0,4,1,0,1,0,0,0,0,0,0
1584,1,1,1,0,0,1,0,0,0,0,0
1585,0,3,1,0,1,0,0,0,0,1,1
1586,0,3,0,1,0,0,0,0,0,0,1
1587,1,0,0,1,1,0,0,0,0,0,0
1588,0,0,0,0,0,0,0,0,0,0,1
1589,1,3,0,1,0,0,1,0,0,0,0
1590,1,10,1,0,0,0,0,0,0,0,0
1591,1,1,0,0,0,0,0,0,0,0,0
1592,1,0,0,1,0,0,0,0,0,0,1
1593,0,6,0,0,0,0,0,0,1,0,0
1594,0,0,0,0,1,0,0,0,0,0,0
1595,1,19,0,0,1,0,0,0,0,0,0
1596,1,1,0,0,1,0,0,0,0,1,1
1597,0,6,0,0,1,0,0,0,0,0,0
1598,0,2,0,0,1,0,0,0,0,0,0
1599,1,11,0,0,0,0,0,0,0,0,0
1600,0,0,0,0,1,0,0,0,0,0,0
1601,1,1,0,0,1,0,0,0,0,0,0
1602,1,3,0,1,0,0,0,0,1,0,0
1603,1,7,0,0,1,0,0,0,0,0,0
1604,1,2,0,1,1,0,0,0,0,0,0
1605,0,0,0,0,0,0,0,0,0,0,0
1606,0,0,0,0,0,0,1,0,0,0,1
1607,1,2,0,1,1,0,0,0,0,0,1
1608,1,0,0,1,1,0,0,0,0,0,0
1609,1,15,0,0,0,0,0,0,0,0,0
1610,1,2,0,0,1,0,0,0,0,0,1
1611,1,10,0,0,1,0,0,0,0,0,0
1612,0,0,0,0,0,0,0,0,0,0,1
1613,0,8,1,0,0,0,0,0,0,0,0
1614,1,14,0,0,1,0,0,0,0,0,0
1615,1,13,0,0,1,0,0,0,0,0,0
1616,1,9,0,0,1,0,0,0,0,0,0
1617,0,0,0,0,1,0,0,0,0,0,1
1618,1,1,0,1,0,0,1,0,0,0,1
1619,0,1,1,0,1,0,0,0,0,0,0
1620,0,4,0,0,1,0,0,0,0,0,0
1621,1,1,0,0,0,0,0,0,0,0,0
1622,0,0,0,0,0,0,0,0,0,1,1
1623,0,3,0,1,1,0,0,0,0,0,1
1624,1,6,0,0,1,0,0,0,0,0,0
1625,0,0,0,0,0,0,0,0,0,0,1
1626,1,3,0,1,1,0,0,0,0,0,0
1627,0,0,0,1,1,0,0,0,0,0,0
1628,0,0,0,0,0,0,0,0,0,0,1
1629,0,18,0,0,1,0,0,0,0,0,1
1630,0,1,0,0,1,0,0,0,0,0,0
1631,1,2,0,0,0,0,0,0,0,0,0
1632,0,3,0,0,0,0,0,0,0,0,1
1633,0,5,1,0,1,0,0,0,0,0,1
1634,0,0,0,0,0,0,0,0,1,0,1
1635,0,0,1,0,0,0,1,0,0,0,1
1636,1,0,0,1,1,0,0,0,0,0,0
1637,1,7,0,0,1,0,0,0,0,0,0
1638,0,1,0,0,1,0,0,0,0,0,1
1639,0,0,0,1,0,0,0,0,0,0,0
1640,1,10,0,0,1,0,0,0,0,0,1
1641,0,0,0,0,1,0,0,0,0,0,0
1642,0,2,0,0,1,0,0,0,0,0,0
1643,1,8,0,0,1,0,0,0,0,0,0
1644,1,1,0,0,1,0,0,0,0,0,0
1645,0,0,1,0,0,0,0,0,0,0,1
1646,0,1,0,0,1,0,0,0,0,0,0
1647,1,0,0,1,0,0,0,0,0,0,0
1648,0,1,0,0,1,0,0,0,0,0,0
1649,0,6,0,1,1,0,0,0,0,1,1
1650,0,0,0,0,0,0,0,0,0,0,0
1651,0,1,0,0,0,0,0,0,0,0,0
1652,0,0,0,0,1,0,0,0,0,0,0
1653,0,0,0,1,1,0,0,0,0,0,0
1654,0,0,0,1,0,0,0,0,0,0,0
1655,0,1,0,0,1,0,0,0,0,0,1
1656,0,9,1,0,0,0,0,0,0,0,1
1657,0,2,0,0,1,0,0,0,0,0,1
1658,1,0,0,0,1,0,0,0,0,0,0
1659,0,1,0,0,1,0,0,0,0,0,1
1660,0,0,0,0,0,0,0,0,0,0,0
1661,1,1,0,1,0,0,0,0,0,0,0
1662,0,3,0,0,0,0,1,0,0,0,1
1663,1,4,0,0,1,0,0,0,0,0,1
1664,1,3,1,0,0,0,0,0,0,0,1
1665,0,0,0,0,0,0,0,1,0,0,0
1666,0,0,1,0,1,0,0,0,0,0,0
1667,1,8,1,0,1,0,0,0,0,0,0
1668,0,5,0,0,1,0,0,0,0,0,1
1669,0,9,0,0,1,0,0,0,0,0,0
1670,1,5,1,0,1,0,0,0,0,0,0
1671,0,0,0,0,0,0,0,0,0,1,0
1672,0,5,1,0,1,0,0,0,0,0,1
1673,1,0,1,0,0,0,0,0,0,0,0
1674,0,2,1,0,0,0,0,0,0,0,0
1675,0,0,1,0,0,0,0,0,0,0,1
1676,1,4,1,0,1,0,0,0,0,0,0
1677,0,0,0,0,1,0,0,0,0,1,0
1678,1,2,0,1,0,0,1,0,0,0,0
1679,0,0,0,1,0,0,0,0,1,0,0
1680,1,21,0,0,1,0,0,0,0,0,0
1681,0,0,0,1,0,0,1,0,0,1,1
1682,0,1,0,0,1,0,0,0,0,0,0
1683,1,8,0,0,1,0,0,0,0,0,0
1684,0,1,0,1,1,0,0,0,0,0,0
1685,0,0,1,0,0,0,0,0,0,0,1
1686,1,1,0,1,1,0,0,0,0,0,0
1687,1,1,1,0,0,0,0,0,0,0,1
1688,1,0,1,0,0,0,0,0,0,0,1
1689,0,2,1,0,1,0,0,0,0,0,0
1690,1,11,0,0,1,0,0,0,0,1,0
1691,0,4,0,0,1,0,0,0,0,0,1
1692,1,14,0,0,1,0,0,0,0,0,0
1693,0,2,0,0,1,0,0,0,0,0,0
1694,1,5,1,0,1,0,0,0,0,0,0
1695,1,0,0,0,1,0,0,0,0,0,0
1696,1,7,0,0,0,0,0,0,0,0,0
1697,0,8,0,0,1,0,0,0,0,0,0
1698,0,5,0,0,0,0,0,0,1,0,0
1699,0,1,0,0,1,0,0,0,0,1,1
1700,0,4,0,0,0,0,0,0,0,0,0
1701,0,0,0,0,1,0,0,0,0,1,1
1702,0,1,0,1,0,0,1,0,0,0,0
1703,1,1,0,0,0,0,0,0,0,0,0
1704,0,1,1,0,1,0,0,0,0,0,0
